10089
20150501082937,10.0.0.1,5001,10.0.0.2,51088,4,0.0-0.0,0,0
20150501082943,10.0.0.1,5001,10.0.0.2,51089,5,0.0-1.0,71933744,575469952
20150501082944,10.0.0.1,5001,10.0.0.2,51089,5,1.0-2.0,71298072,570384576
20150501082945,10.0.0.1,5001,10.0.0.2,51089,5,2.0-3.0,72675120,581400960
20150501082946,10.0.0.1,5001,10.0.0.2,51089,5,3.0-4.0,71991664,575933312
20150501082947,10.0.0.1,5001,10.0.0.2,51089,5,4.0-5.0,72145152,577161216
20150501082948,10.0.0.1,5001,10.0.0.2,51089,5,5.0-6.0,71990216,575921728
20150501082949,10.0.0.1,5001,10.0.0.2,51089,5,6.0-7.0,71900440,575203520
20150501082950,10.0.0.1,5001,10.0.0.2,51089,5,7.0-8.0,72724352,581794816
20150501082951,10.0.0.1,5001,10.0.0.2,51089,5,8.0-9.0,72641888,581135104
20150501082952,10.0.0.1,5001,10.0.0.2,51089,5,9.0-10.0,74949928,599599424
20150501082953,10.0.0.1,5001,10.0.0.2,51089,5,10.0-11.0,74068096,592544768
20150501082954,10.0.0.1,5001,10.0.0.2,51089,5,11.0-12.0,74661776,597294208
20150501082955,10.0.0.1,5001,10.0.0.2,51089,5,12.0-13.0,71558712,572469696
20150501082956,10.0.0.1,5001,10.0.0.2,51089,5,13.0-14.0,73462832,587702656
20150501082957,10.0.0.1,5001,10.0.0.2,51089,5,14.0-15.0,74146288,593170304
20150501082958,10.0.0.1,5001,10.0.0.2,51089,5,15.0-16.0,72611408,580891264
20150501082959,10.0.0.1,5001,10.0.0.2,51089,5,16.0-17.0,73163096,585304768
20150501083000,10.0.0.1,5001,10.0.0.2,51089,5,17.0-18.0,72877840,583022720
20150501083001,10.0.0.1,5001,10.0.0.2,51089,5,18.0-19.0,73183368,585466944
20150501083002,10.0.0.1,5001,10.0.0.2,51089,5,19.0-20.0,72386968,579095744
20150501083003,10.0.0.1,5001,10.0.0.2,51089,5,20.0-21.0,37238216,297905728
20150501083003,10.0.0.1,5001,10.0.0.3,53062,4,0.0-1.0,45355704,362845632
20150501083004,10.0.0.1,5001,10.0.0.2,51089,5,21.0-22.0,36255024,290040192
20150501083004,10.0.0.1,5001,10.0.0.3,53062,4,1.0-2.0,45790104,366320832
20150501083005,10.0.0.1,5001,10.0.0.2,51089,5,22.0-23.0,37513336,300106688
20150501083005,10.0.0.1,5001,10.0.0.3,53062,4,2.0-3.0,44334864,354678912
20150501083006,10.0.0.1,5001,10.0.0.2,51089,5,23.0-24.0,37910088,303280704
20150501083006,10.0.0.1,5001,10.0.0.3,53062,4,3.0-4.0,44156760,353254080
20150501083007,10.0.0.1,5001,10.0.0.2,51089,5,24.0-25.0,37010880,296087040
20150501083007,10.0.0.1,5001,10.0.0.3,53062,4,4.0-5.0,45248552,361988416
20150501083008,10.0.0.1,5001,10.0.0.2,51089,5,25.0-26.0,37461208,299689664
20150501083008,10.0.0.1,5001,10.0.0.3,53062,4,5.0-6.0,44953160,359625280
20150501083009,10.0.0.1,5001,10.0.0.2,51089,5,26.0-27.0,37642208,301137664
20150501083009,10.0.0.1,5001,10.0.0.3,53062,4,6.0-7.0,44901032,359208256
20150501083010,10.0.0.1,5001,10.0.0.2,51089,5,27.0-28.0,37488720,299909760
20150501083010,10.0.0.1,5001,10.0.0.3,53062,4,7.0-8.0,44788088,358304704
20150501083011,10.0.0.1,5001,10.0.0.2,51089,5,28.0-29.0,37840584,302724672
20150501083011,10.0.0.1,5001,10.0.0.3,53062,4,8.0-9.0,44414504,355316032
20150501083012,10.0.0.1,5001,10.0.0.2,51089,5,29.0-30.0,38047648,304381184
20150501083012,10.0.0.1,5001,10.0.0.3,53062,4,9.0-10.0,44197304,353578432
20150501083013,10.0.0.1,5001,10.0.0.2,51089,5,30.0-31.0,38047648,304381184
20150501083013,10.0.0.1,5001,10.0.0.3,53062,4,10.0-11.0,44192960,353543680
20150501083014,10.0.0.1,5001,10.0.0.2,51089,5,31.0-32.0,39621624,316972992
20150501083014,10.0.0.1,5001,10.0.0.3,53062,4,11.0-12.0,43043248,344345984
20150501083015,10.0.0.1,5001,10.0.0.2,51089,5,32.0-33.0,38115704,304925632
20150501083015,10.0.0.1,5001,10.0.0.3,53062,4,12.0-13.0,44161104,353288832
20150501083016,10.0.0.1,5001,10.0.0.2,51089,5,33.0-34.0,37674064,301392512
20150501083016,10.0.0.1,5001,10.0.0.3,53062,4,13.0-14.0,44662112,357296896
20150501083017,10.0.0.1,5001,10.0.0.2,51089,5,34.0-35.0,37645104,301160832
20150501083017,10.0.0.1,5001,10.0.0.3,53062,4,14.0-15.0,44599848,356798784
20150501083018,10.0.0.1,5001,10.0.0.2,51089,5,35.0-36.0,39009120,312072960
20150501083018,10.0.0.1,5001,10.0.0.3,53062,4,15.0-16.0,43334296,346674368
20150501083019,10.0.0.1,5001,10.0.0.2,51089,5,36.0-37.0,38018688,304149504
20150501083019,10.0.0.1,5001,10.0.0.3,53062,4,16.0-17.0,44298664,354389312
20150501083020,10.0.0.1,5001,10.0.0.2,51089,5,37.0-38.0,36938480,295507840
20150501083020,10.0.0.1,5001,10.0.0.3,53062,4,17.0-18.0,45193528,361548224
20150501083021,10.0.0.1,5001,10.0.0.2,51089,5,38.0-39.0,38337248,306697984
20150501083021,10.0.0.1,5001,10.0.0.3,53062,4,18.0-19.0,43888880,351111040
20150501083022,10.0.0.1,5001,10.0.0.2,51089,5,39.0-40.0,37855064,302840512
20150501083022,10.0.0.1,5001,10.0.0.3,53062,4,19.0-20.0,44289976,354319808
20150501083023,10.0.0.1,5001,10.0.0.2,51089,5,40.0-41.0,37073144,296585152
20150501083023,10.0.0.1,5001,10.0.0.3,53062,4,20.0-21.0,45222488,361779904
20150501083024,10.0.0.1,5001,10.0.0.2,51089,5,41.0-42.0,37074592,296596736
20150501083024,10.0.0.1,5001,10.0.0.3,53062,4,21.0-22.0,45347016,362776128
20150501083025,10.0.0.1,5001,10.0.0.2,51089,5,42.0-43.0,36870424,294963392
20150501083025,10.0.0.1,5001,10.0.0.3,53062,4,22.0-23.0,44828632,358629056
20150501083026,10.0.0.1,5001,10.0.0.2,51089,5,43.0-44.0,38062128,304497024
20150501083026,10.0.0.1,5001,10.0.0.3,53062,4,23.0-24.0,43812136,350497088
20150501083027,10.0.0.1,5001,10.0.0.2,51089,5,44.0-45.0,37737776,301902208
20150501083027,10.0.0.1,5001,10.0.0.3,53062,4,24.0-25.0,44385544,355084352
20150501083028,10.0.0.1,5001,10.0.0.2,51089,5,45.0-46.0,38038960,304311680
20150501083028,10.0.0.1,5001,10.0.0.3,53062,4,25.0-26.0,44191512,353532096
20150501083029,10.0.0.1,5001,10.0.0.2,51089,5,46.0-47.0,38012896,304103168
20150501083029,10.0.0.1,5001,10.0.0.3,53062,4,26.0-27.0,43996032,351968256
20150501083030,10.0.0.1,5001,10.0.0.2,51089,5,47.0-48.0,38961336,311690688
20150501083030,10.0.0.1,5001,10.0.0.3,53062,4,27.0-28.0,43189496,345515968
20150501083031,10.0.0.1,5001,10.0.0.2,51089,5,48.0-49.0,40150144,321201152
20150501083031,10.0.0.1,5001,10.0.0.3,53062,4,28.0-29.0,42209200,337673600
20150501083032,10.0.0.1,5001,10.0.0.2,51089,5,49.0-50.0,39175640,313405120
20150501083032,10.0.0.1,5001,10.0.0.3,53062,4,29.0-30.0,43072208,344577664
20150501083033,10.0.0.1,5001,10.0.0.2,51089,5,50.0-51.0,38541416,308331328
20150501083033,10.0.0.1,5001,10.0.0.3,53062,4,30.0-31.0,43725256,349802048
20150501083034,10.0.0.1,5001,10.0.0.2,51089,5,51.0-52.0,39743256,317946048
20150501083034,10.0.0.1,5001,10.0.0.3,53062,4,31.0-32.0,42692832,341542656
20150501083035,10.0.0.1,5001,10.0.0.2,51089,5,52.0-53.0,40128424,321027392
20150501083035,10.0.0.1,5001,10.0.0.3,53062,4,32.0-33.0,42080328,336642624
20150501083036,10.0.0.1,5001,10.0.0.2,51089,5,53.0-54.0,39488408,315907264
20150501083036,10.0.0.1,5001,10.0.0.3,53062,4,33.0-34.0,42608848,340870784
20150501083037,10.0.0.1,5001,10.0.0.2,51089,5,54.0-55.0,37992624,303940992
20150501083037,10.0.0.1,5001,10.0.0.3,53062,4,34.0-35.0,44153864,353230912
20150501083038,10.0.0.1,5001,10.0.0.2,51089,5,55.0-56.0,38337248,306697984
20150501083038,10.0.0.1,5001,10.0.0.3,53062,4,35.0-36.0,43786072,350288576
20150501083039,10.0.0.1,5001,10.0.0.2,51089,5,56.0-57.0,39543432,316347456
20150501083039,10.0.0.1,5001,10.0.0.3,53062,4,36.0-37.0,42550928,340407424
20150501083040,10.0.0.1,5001,10.0.0.2,51089,5,57.0-58.0,38990296,311922368
20150501083040,10.0.0.1,5001,10.0.0.3,53062,4,37.0-38.0,43628240,349025920
20150501083041,10.0.0.1,5001,10.0.0.2,51089,5,58.0-59.0,38881696,311053568
20150501083041,10.0.0.1,5001,10.0.0.3,53062,4,38.0-39.0,43261896,346095168
20150501083042,10.0.0.1,5001,10.0.0.2,51089,5,59.0-60.0,39318992,314551936
20150501083042,10.0.0.1,5001,10.0.0.3,53062,4,39.0-40.0,43119992,344959936
20150501083043,10.0.0.1,5001,10.0.0.2,51089,5,60.0-61.0,38302496,306419968
20150501083043,10.0.0.1,5001,10.0.0.3,53062,4,40.0-41.0,44081464,352651712
20150501083044,10.0.0.1,5001,10.0.0.2,51089,5,61.0-62.0,39838824,318710592
20150501083044,10.0.0.1,5001,10.0.0.3,53062,4,41.0-42.0,42149832,337198656
20150501083045,10.0.0.1,5001,10.0.0.2,51089,5,62.0-63.0,40001000,320008000
20150501083045,10.0.0.1,5001,10.0.0.3,53062,4,42.0-43.0,42561064,340488512
20150501083046,10.0.0.1,5001,10.0.0.2,51089,5,63.0-64.0,38891832,311134656
20150501083046,10.0.0.1,5001,10.0.0.3,53062,4,43.0-44.0,43254656,346037248
20150501083047,10.0.0.1,5001,10.0.0.2,51089,5,64.0-65.0,39124960,312999680
20150501083047,10.0.0.1,5001,10.0.0.3,53062,4,44.0-45.0,43300992,346407936
20150501083048,10.0.0.1,5001,10.0.0.2,51089,5,65.0-66.0,39252384,314019072
20150501083048,10.0.0.1,5001,10.0.0.3,53062,4,45.0-46.0,43069312,344554496
20150501083049,10.0.0.1,5001,10.0.0.2,51089,5,66.0-67.0,39837376,318699008
20150501083049,10.0.0.1,5001,10.0.0.3,53062,4,46.0-47.0,42769576,342156608
20150501083050,10.0.0.1,5001,10.0.0.2,51089,5,67.0-68.0,39360984,314887872
20150501083050,10.0.0.1,5001,10.0.0.3,53062,4,47.0-48.0,43037456,344299648
20150501083051,10.0.0.1,5001,10.0.0.2,51089,5,68.0-69.0,39298720,314389760
20150501083051,10.0.0.1,5001,10.0.0.3,53062,4,48.0-49.0,42773920,342191360
20150501083052,10.0.0.1,5001,10.0.0.2,51089,5,69.0-70.0,40057472,320459776
20150501083052,10.0.0.1,5001,10.0.0.3,53062,4,49.0-50.0,42068744,336549952
20150501083053,10.0.0.1,5001,10.0.0.2,51089,5,70.0-71.0,37342472,298739776
20150501083053,10.0.0.1,5001,10.0.0.3,53062,4,50.0-51.0,44523104,356184832
