32520
20150501081012,10.0.0.1,5001,10.0.0.2,51057,4,0.0-0.0,0,0
20150501081018,10.0.0.1,5001,10.0.0.2,51058,5,0.0-1.0,75044048,600352384
20150501081019,10.0.0.1,5001,10.0.0.2,51058,5,1.0-2.0,73848000,590784000
20150501081020,10.0.0.1,5001,10.0.0.2,51058,5,2.0-3.0,73338304,586706432
20150501081021,10.0.0.1,5001,10.0.0.2,51058,5,3.0-4.0,75537816,604302528
20150501081022,10.0.0.1,5001,10.0.0.2,51058,5,4.0-5.0,72979200,583833600
20150501081023,10.0.0.1,5001,10.0.0.2,51058,5,5.0-6.0,74079680,592637440
20150501081024,10.0.0.1,5001,10.0.0.2,51058,5,6.0-7.0,72481088,579848704
20150501081025,10.0.0.1,5001,10.0.0.2,51058,5,7.0-8.0,73142824,585142592
20150501081026,10.0.0.1,5001,10.0.0.2,51058,5,8.0-9.0,74136152,593089216
20150501081027,10.0.0.1,5001,10.0.0.2,51058,5,9.0-10.0,75912848,607302784
20150501081028,10.0.0.1,5001,10.0.0.2,51058,5,10.0-11.0,74090968,592727744
20150501081029,10.0.0.1,5001,10.0.0.2,51058,5,11.0-12.0,73759672,590077376
20150501081030,10.0.0.1,5001,10.0.0.2,51058,5,12.0-13.0,73441112,587528896
20150501081031,10.0.0.1,5001,10.0.0.2,51058,5,13.0-14.0,74534352,596274816
20150501081032,10.0.0.1,5001,10.0.0.2,51058,5,14.0-15.0,72753312,582026496
20150501081033,10.0.0.1,5001,10.0.0.2,51058,5,15.0-16.0,77982040,623856320
20150501081034,10.0.0.1,5001,10.0.0.2,51058,5,16.0-17.0,75477000,603816000
20150501081035,10.0.0.1,5001,10.0.0.2,51058,5,17.0-18.0,73124000,584992000
20150501081036,10.0.0.1,5001,10.0.0.2,51058,5,18.0-19.0,74173800,593390400
20150501081037,10.0.0.1,5001,10.0.0.2,51058,5,19.0-20.0,74557520,596460160
20150501081038,10.0.0.1,5001,10.0.0.2,51058,5,20.0-21.0,36001624,288012992
20150501081038,10.0.0.1,5001,10.0.0.3,53031,4,0.0-1.0,27765400,222123200
20150501081039,10.0.0.1,5001,10.0.0.2,51058,5,21.0-22.0,31353544,250828352
20150501081039,10.0.0.1,5001,10.0.0.3,53031,4,1.0-2.0,30352976,242823808
20150501081040,10.0.0.1,5001,10.0.0.2,51058,5,22.0-23.0,31315896,250527168
20150501081040,10.0.0.1,5001,10.0.0.3,53031,4,2.0-3.0,29866448,238931584
20150501081041,10.0.0.1,5001,10.0.0.2,51058,5,23.0-24.0,29049776,232398208
20150501081041,10.0.0.1,5001,10.0.0.3,53031,4,3.0-4.0,32600272,260802176
20150501081042,10.0.0.1,5001,10.0.0.2,51058,5,24.0-25.0,31363680,250909440
20150501081042,10.0.0.1,5001,10.0.0.3,53031,4,4.0-5.0,31427392,251419136
20150501081043,10.0.0.1,5001,10.0.0.2,51058,5,25.0-26.0,30652712,245221696
20150501081043,10.0.0.1,5001,10.0.0.3,53031,4,5.0-6.0,32167320,257338560
20150501081044,10.0.0.1,5001,10.0.0.2,51058,5,26.0-27.0,30124192,240993536
20150501081044,10.0.0.1,5001,10.0.0.3,53031,4,6.0-7.0,31020504,248164032
20150501081045,10.0.0.1,5001,10.0.0.2,51058,5,27.0-28.0,33608080,268864640
20150501081045,10.0.0.1,5001,10.0.0.3,53031,4,7.0-8.0,27971016,223768128
20150501081046,10.0.0.1,5001,10.0.0.2,51058,5,28.0-29.0,31133448,249067584
20150501081046,10.0.0.1,5001,10.0.0.3,53031,4,8.0-9.0,31166752,249334016
20150501081047,10.0.0.1,5001,10.0.0.2,51058,5,29.0-30.0,31602600,252820800
20150501081047,10.0.0.1,5001,10.0.0.3,53031,4,9.0-10.0,28828232,230625856
20150501081048,10.0.0.1,5001,10.0.0.2,51058,5,30.0-31.0,31301416,250411328
20150501081048,10.0.0.1,5001,10.0.0.3,53031,4,10.0-11.0,30742488,245939904
20150501081049,10.0.0.1,5001,10.0.0.2,51058,5,31.0-32.0,28305504,226444032
20150501081049,10.0.0.1,5001,10.0.0.3,53031,4,11.0-12.0,32779824,262238592
20150501081050,10.0.0.1,5001,10.0.0.2,51058,5,32.0-33.0,31858896,254871168
20150501081050,10.0.0.1,5001,10.0.0.3,53031,4,12.0-13.0,30974168,247793344
20150501081051,10.0.0.1,5001,10.0.0.2,51058,5,33.0-34.0,29552232,236417856
20150501081051,10.0.0.1,5001,10.0.0.3,53031,4,13.0-14.0,31942880,255543040
20150501081052,10.0.0.1,5001,10.0.0.2,51058,5,34.0-35.0,33081008,264648064
20150501081052,10.0.0.1,5001,10.0.0.3,53031,4,14.0-15.0,30491984,243935872
20150501081053,10.0.0.1,5001,10.0.0.2,51058,5,35.0-36.0,37529264,300234112
20150501081053,10.0.0.1,5001,10.0.0.3,53031,4,15.0-16.0,24436448,195491584
20150501081054,10.0.0.1,5001,10.0.0.2,51058,5,36.0-37.0,33050600,264404800
20150501081054,10.0.0.1,5001,10.0.0.3,53031,4,16.0-17.0,29694136,237553088
20150501081055,10.0.0.1,5001,10.0.0.2,51058,5,37.0-38.0,33379296,267034368
20150501081055,10.0.0.1,5001,10.0.0.3,53031,4,17.0-18.0,28233104,225864832
20150501081056,10.0.0.1,5001,10.0.0.2,51058,5,38.0-39.0,33021640,264173120
20150501081056,10.0.0.1,5001,10.0.0.3,53031,4,18.0-19.0,30004008,240032064
20150501081057,10.0.0.1,5001,10.0.0.2,51058,5,39.0-40.0,29505896,236047168
20150501081057,10.0.0.1,5001,10.0.0.3,53031,4,19.0-20.0,31986320,255890560
20150501081058,10.0.0.1,5001,10.0.0.2,51058,5,40.0-41.0,32149944,257199552
20150501081058,10.0.0.1,5001,10.0.0.3,53031,4,20.0-21.0,28784792,230278336
20150501081059,10.0.0.1,5001,10.0.0.2,51058,5,41.0-42.0,33629800,269038400
20150501081059,10.0.0.1,5001,10.0.0.3,53031,4,21.0-22.0,28860088,230880704
20150501081100,10.0.0.1,5001,10.0.0.2,51058,5,42.0-43.0,31430288,251442304
20150501081100,10.0.0.1,5001,10.0.0.3,53031,4,22.0-23.0,29802736,238421888
