14180
20150501081616,10.0.0.1,5001,10.0.0.2,51067,4,0.0-0.0,0,0
20150501081622,10.0.0.1,5001,10.0.0.2,51068,5,0.0-1.0,82312312,658498496
20150501081623,10.0.0.1,5001,10.0.0.2,51068,5,1.0-2.0,82166760,657334080
20150501081624,10.0.0.1,5001,10.0.0.2,51068,5,2.0-3.0,82221784,657774272
20150501081625,10.0.0.1,5001,10.0.0.2,51068,5,3.0-4.0,82441880,659535040
20150501081626,10.0.0.1,5001,10.0.0.2,51068,5,4.0-5.0,82143592,657148736
20150501081627,10.0.0.1,5001,10.0.0.2,51068,5,5.0-6.0,82295632,658365056
20150501081628,10.0.0.1,5001,10.0.0.2,51068,5,6.0-7.0,82150832,657206656
20150501081629,10.0.0.1,5001,10.0.0.2,51068,5,7.0-8.0,82418712,659349696
20150501081630,10.0.0.1,5001,10.0.0.2,51068,5,8.0-9.0,82269568,658156544
20150501081631,10.0.0.1,5001,10.0.0.2,51068,5,9.0-10.0,82509936,660079488
20150501081632,10.0.0.1,5001,10.0.0.2,51068,5,10.0-11.0,82473736,659789888
20150501081633,10.0.0.1,5001,10.0.0.2,51068,5,11.0-12.0,82793744,662349952
20150501081634,10.0.0.1,5001,10.0.0.2,51068,5,12.0-13.0,82395544,659164352
20150501081635,10.0.0.1,5001,10.0.0.2,51068,5,13.0-14.0,82640256,661122048
20150501081636,10.0.0.1,5001,10.0.0.2,51068,5,14.0-15.0,82537448,660299584
20150501081637,10.0.0.1,5001,10.0.0.2,51068,5,15.0-16.0,82463600,659708800
20150501081638,10.0.0.1,5001,10.0.0.2,51068,5,16.0-17.0,82660528,661284224
20150501081639,10.0.0.1,5001,10.0.0.2,51068,5,17.0-18.0,82783608,662268864
20150501081640,10.0.0.1,5001,10.0.0.2,51068,5,18.0-19.0,82643152,661145216
20150501081641,10.0.0.1,5001,10.0.0.2,51068,5,19.0-20.0,82528760,660230080
20150501081642,10.0.0.1,5001,10.0.0.2,51068,5,20.0-21.0,43577560,348620480
20150501081643,10.0.0.1,5001,10.0.0.3,53041,4,0.0-1.0,40358424,322867392
20150501081643,10.0.0.1,5001,10.0.0.2,51068,5,21.0-22.0,41194152,329553216
20150501081644,10.0.0.1,5001,10.0.0.3,53041,4,1.0-2.0,42131008,337048064
20150501081644,10.0.0.1,5001,10.0.0.2,51068,5,22.0-23.0,41511264,332090112
20150501081645,10.0.0.1,5001,10.0.0.3,53041,4,2.0-3.0,41604896,332839168
20150501081645,10.0.0.1,5001,10.0.0.2,51068,5,23.0-24.0,40801744,326413952
20150501081646,10.0.0.1,5001,10.0.0.3,53041,4,3.0-4.0,42465496,339723968
20150501081646,10.0.0.1,5001,10.0.0.2,51068,5,24.0-25.0,41977520,335820160
20150501081647,10.0.0.1,5001,10.0.0.3,53041,4,4.0-5.0,41081208,328649664
20150501081647,10.0.0.1,5001,10.0.0.2,51068,5,25.0-26.0,41690816,333526528
20150501081648,10.0.0.1,5001,10.0.0.3,53041,4,5.0-6.0,41424384,331395072
20150501081648,10.0.0.1,5001,10.0.0.2,51068,5,26.0-27.0,41871816,334974528
20150501081649,10.0.0.1,5001,10.0.0.3,53041,4,6.0-7.0,41430176,331441408
20150501081649,10.0.0.1,5001,10.0.0.2,51068,5,27.0-28.0,42196168,337569344
20150501081650,10.0.0.1,5001,10.0.0.3,53041,4,7.0-8.0,40906000,327248000
20150501081650,10.0.0.1,5001,10.0.0.2,51068,5,28.0-29.0,41221664,329773312
20150501081651,10.0.0.1,5001,10.0.0.3,53041,4,8.0-9.0,42068744,336549952
20150501081651,10.0.0.1,5001,10.0.0.2,51068,5,29.0-30.0,41107272,328858176
20150501081652,10.0.0.1,5001,10.0.0.3,53041,4,9.0-10.0,42005032,336040256
20150501081652,10.0.0.1,5001,10.0.0.2,51068,5,30.0-31.0,40849528,326796224
20150501081653,10.0.0.1,5001,10.0.0.3,53041,4,10.0-11.0,42306216,338449728
20150501081653,10.0.0.1,5001,10.0.0.2,51068,5,31.0-32.0,41197048,329576384
20150501081654,10.0.0.1,5001,10.0.0.3,53041,4,11.0-12.0,42058608,336468864
20150501081654,10.0.0.1,5001,10.0.0.2,51068,5,32.0-33.0,41469272,331754176
20150501081655,10.0.0.1,5001,10.0.0.3,53041,4,12.0-13.0,41719776,333758208
20150501081655,10.0.0.1,5001,10.0.0.2,51068,5,33.0-34.0,41288272,330306176
20150501081656,10.0.0.1,5001,10.0.0.3,53041,4,13.0-14.0,41973480,335787840
20150501081656,10.0.0.1,5001,10.0.0.2,51068,5,34.0-35.0,41334608,330676864
20150501081657,10.0.0.1,5001,10.0.0.3,53041,4,14.0-15.0,41800864,334406912
20150501081657,10.0.0.1,5001,10.0.0.2,51068,5,35.0-36.0,41793624,334348992
20150501081658,10.0.0.1,5001,10.0.0.3,53041,4,15.0-16.0,41485200,331881600
20150501081658,10.0.0.1,5001,10.0.0.2,51068,5,36.0-37.0,41570632,332565056
20150501081659,10.0.0.1,5001,10.0.0.3,53041,4,16.0-17.0,41583664,332669312
20150501081659,10.0.0.1,5001,10.0.0.2,51068,5,37.0-38.0,41779144,334233152
20150501081700,10.0.0.1,5001,10.0.0.3,53041,4,17.0-18.0,41528640,332229120
20150501081700,10.0.0.1,5001,10.0.0.2,51068,5,38.0-39.0,40393408,323147264
20150501081701,10.0.0.1,5001,10.0.0.3,53041,4,18.0-19.0,42561064,340488512
20150501081701,10.0.0.1,5001,10.0.0.2,51068,5,39.0-40.0,42220784,337766272
20150501081702,10.0.0.1,5001,10.0.0.3,53041,4,19.0-20.0,41011704,328093632
20150501081702,10.0.0.1,5001,10.0.0.2,51068,5,40.0-41.0,42141144,337129152
20150501081703,10.0.0.1,5001,10.0.0.3,53041,4,20.0-21.0,40924824,327398592
20150501081703,10.0.0.1,5001,10.0.0.2,51068,5,41.0-42.0,41000120,328000960
20150501081704,10.0.0.1,5001,10.0.0.3,53041,4,21.0-22.0,42200152,337601216
