5.032305198 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd21c5 0x48dc7dbd 29 2147483647 81408 47702 29696
5.036091198 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd2d15 0x48dc8365 30 2147483647 84480 48191 29696
5.036524096 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd3865 0x48dc890d 31 2147483647 87040 48839 29696
5.036806563 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd3e0d 0x48dc8eb5 32 2147483647 90112 49466 29696
5.039683711 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd4f05 0x48dc945d 33 2147483647 92672 50016 29696
5.039786287 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd5a55 0x48dc9a05 34 2147483647 95744 50852 29696
5.042433873 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 113152
5.042770936 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd65a5 0x48dc9fad 35 2147483647 98816 51144 29696
5.042837830 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd70f5 0x48dca555 36 2147483647 101376 51771 29696
5.042881085 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd7c45 0x48dcaafd 37 2147483647 104448 52326 29696
5.043341183 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd8795 0x48dcb0a5 38 2147483647 107520 52872 29696
5.046249688 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd92e5 0x48dcb64d 39 2147483647 110080 53202 29696
5.046306676 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 118784
5.064355971 10.0.0.2:36657 10.0.0.1:5001 32 0x48dd9e35 0x48dcbbf5 40 2147483647 113152 53847 29696
5.064378531 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 159744
5.064488204 10.0.0.2:36657 10.0.0.1:5001 32 0x48dda985 0x48dcc19d 41 2147483647 116224 52674 29696
5.065532774 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 162304
5.066838451 10.0.0.2:36657 10.0.0.1:5001 32 0x48ddb4d5 0x48dcc745 42 2147483647 118784 51660 29696
5.066988090 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 165376
5.067001706 10.0.0.2:36657 10.0.0.1:5001 32 0x48ddc025 0x48dccced 43 2147483647 121856 51060 29696
5.067845104 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 168448
5.071118509 10.0.0.2:36657 10.0.0.1:5001 32 0x48ddcb75 0x48dcd295 44 2147483647 124928 50553 29696
5.071160412 10.0.0.2:36657 10.0.0.1:5001 32 0x48ddd6c5 0x48dcd83d 45 2147483647 127488 50045 29696
5.071167723 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174080
5.074677920 10.0.0.2:36657 10.0.0.1:5001 32 0x48dde215 0x48dcdde5 46 2147483647 130560 49603 29696
5.074795449 10.0.0.2:36657 10.0.0.1:5001 32 0x48dded65 0x48dce38d 47 2147483647 133632 49650 29696
5.074885229 10.0.0.2:36657 10.0.0.1:5001 32 0x48ddf8b5 0x48dce935 48 2147483647 136192 49699 29696
5.075148253 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.077140847 10.0.0.2:36657 10.0.0.1:5001 32 0x48de0405 0x48dceedd 49 2147483647 139264 49748 29696
5.077337924 10.0.0.2:36657 10.0.0.1:5001 32 0x48de0f55 0x48dcf485 50 2147483647 142336 50069 29696
5.077368629 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.081060709 10.0.0.2:36657 10.0.0.1:5001 32 0x48de1aa5 0x48dcfa2d 51 2147483647 144896 49816 29696
5.081269830 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.081379549 10.0.0.2:36657 10.0.0.1:5001 32 0x48de25f5 0x48dcffd5 52 2147483647 147968 50026 29696
5.081411058 10.0.0.2:36657 10.0.0.1:5001 32 0x48de3145 0x48dd057d 53 2147483647 151040 50270 29696
5.085723250 10.0.0.2:36657 10.0.0.1:5001 32 0x48de3c95 0x48dd0b25 54 2147483647 153600 50483 29696
5.085730485 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.085918553 10.0.0.2:36657 10.0.0.1:5001 32 0x48de5335 0x48dd1675 56 2147483647 159744 51224 29696
5.086038628 10.0.0.2:36657 10.0.0.1:5001 32 0x48de5e85 0x48dd1c1d 57 2147483647 162304 51534 29696
5.086068388 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.087579219 10.0.0.2:36657 10.0.0.1:5001 32 0x48de69d5 0x48dd21c5 58 2147483647 165376 51822 29696
5.088128451 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.091233077 10.0.0.2:36657 10.0.0.1:5001 32 0x48de7525 0x48dd276d 59 2147483647 168448 52259 29696
5.091281652 10.0.0.2:36657 10.0.0.1:5001 32 0x48de8075 0x48dd2d15 60 2147483647 171008 53098 29696
5.091501613 10.0.0.2:36657 10.0.0.1:5001 32 0x48de8bc5 0x48dd32bd 61 2147483647 174080 53352 29696
5.091712723 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.097391835 10.0.0.2:36657 10.0.0.1:5001 32 0x48de9715 0x48dd3865 62 2147483647 174592 53593 29696
5.097495737 10.0.0.2:36657 10.0.0.1:5001 32 0x48dea265 0x48dd3e0d 63 2147483647 174592 54486 29696
5.097569793 10.0.0.2:36657 10.0.0.1:5001 32 0x48deadb5 0x48dd43b5 64 2147483647 174592 55249 29696
5.097673169 10.0.0.2:36657 10.0.0.1:5001 32 0x48deb905 0x48dd495d 65 2147483647 174592 55908 29696
5.097815709 10.0.0.2:36657 10.0.0.1:5001 32 0x48dec455 0x48dd4f05 66 2147483647 174592 56493 29696
5.097861476 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.097887212 10.0.0.2:36657 10.0.0.1:5001 32 0x48decfa5 0x48dd54ad 67 2147483647 174592 56693 29696
5.098105558 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.101701336 10.0.0.2:36657 10.0.0.1:5001 32 0x48dedaf5 0x48dd5a55 68 2147483647 174592 56868 29696
5.102169297 10.0.0.2:36657 10.0.0.1:5001 32 0x48dee645 0x48dd5ffd 69 2147483647 174592 57508 29696
5.102390261 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 174592
5.107816617 10.0.0.2:36657 10.0.0.1:5001 32 0x48def195 0x48dd65a5 70 2147483647 174592 58121 29696
5.108335022 10.0.0.2:36657 10.0.0.1:5001 32 0x48defce5 0x48dd6b4d 71 2147483647 174592 58985 29696
5.108399649 10.0.0.2:36657 10.0.0.1:5001 32 0x48df0835 0x48dd70f5 72 2147483647 174592 59799 29696
5.108430065 10.0.0.2:36657 10.0.0.1:5001 32 0x48df1385 0x48dd769d 73 2147483647 174592 60510 29696
5.108515987 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 183296
5.111427707 10.0.0.2:36657 10.0.0.1:5001 32 0x48df1ed5 0x48dd7c45 74 2147483647 174592 61134 29696
5.111507018 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 192000
5.111692308 10.0.0.2:36657 10.0.0.1:5001 32 0x48df2a25 0x48dd81ed 75 2147483647 174592 62014 29696
5.111964871 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 194560
5.114706470 10.0.0.2:36657 10.0.0.1:5001 32 0x48df3575 0x48dd8795 76 2147483647 174592 62848 29696
5.117199677 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 203264
5.117865436 10.0.0.2:36657 10.0.0.1:5001 32 0x48df4c15 0x48dd92e5 78 2147483647 174592 63922 29696
5.118323845 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 209408
5.118503192 10.0.0.2:36657 10.0.0.1:5001 32 0x48df62b5 0x48dd9e35 80 2147483647 174592 64883 29696
5.119535626 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 211968
5.122176927 10.0.0.2:36657 10.0.0.1:5001 32 0x48df7955 0x48dda985 82 2147483647 174592 63537 29696
5.123241242 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 220672
5.125125547 10.0.0.2:36657 10.0.0.1:5001 32 0x48df8ff5 0x48ddb4d5 84 2147483647 174592 62808 29696
5.125306680 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfa695 0x48ddc025 86 2147483647 177152 62245 29696
5.125655248 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 223744
5.127382366 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfb1e5 0x48ddc5cd 87 2147483647 180224 61759 29696
5.127479737 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 229376
5.132370251 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfbd35 0x48ddcb75 88 2147483647 183296 61594 29696
5.132562920 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfc885 0x48ddd11d 89 2147483647 185856 61523 29696
5.132716163 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfd3d5 0x48ddd6c5 90 2147483647 188928 61510 29696
5.132788698 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfdf25 0x48dddc6d 91 2147483647 192000 61517 29696
5.132883329 10.0.0.2:36657 10.0.0.1:5001 32 0x48dfea75 0x48dde215 92 2147483647 194560 61535 29696
5.133065363 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 235520
5.135279833 10.0.0.2:36657 10.0.0.1:5001 32 0x48dff5c5 0x48dde7bd 93 92 197632 61104 29696
5.136100644 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 246784
5.138479018 10.0.0.2:36657 10.0.0.1:5001 32 0x48e00115 0x48ddf30d 93 92 203264 61020 29696
5.138770317 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 252416
5.143246253 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0120d 0x48de0405 93 92 211968 61914 29696
5.144675184 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 261120
5.147194160 10.0.0.2:36657 10.0.0.1:5001 32 0x48e028ad 0x48de1aa5 93 92 223744 63761 29696
5.147552286 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 267264
5.148646194 10.0.0.2:36657 10.0.0.1:5001 32 0x48e039a5 0x48de25f5 94 92 229376 64397 29696
5.148662743 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 272896
5.148790479 10.0.0.2:36657 10.0.0.1:5001 32 0x48e03f4d 0x48de2b9d 94 92 232448 64783 29696
5.149880911 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 275968
5.154318485 10.0.0.2:36657 10.0.0.1:5001 32 0x48e044f5 0x48de3145 94 92 235520 65136 29696
5.154372746 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 281600
5.154495158 10.0.0.2:36657 10.0.0.1:5001 32 0x48e04a9d 0x48de36ed 94 92 238080 66135 29696
5.157537366 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 287232
5.157729412 10.0.0.2:36657 10.0.0.1:5001 32 0x48e05b95 0x48de47e5 94 92 246784 68051 29696
5.159012087 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 293376
5.159146579 10.0.0.2:36657 10.0.0.1:5001 32 0x48e066e5 0x48de5335 94 92 252416 68979 29696
5.164983512 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.165047672 10.0.0.2:36657 10.0.0.1:5001 32 0x48e07235 0x48de5e85 94 92 258560 70682 29696
5.165946737 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.167746975 10.0.0.2:36657 10.0.0.1:5001 32 0x48e07d85 0x48de642d 95 92 261120 71716 29696
5.168166210 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.168295403 10.0.0.2:36657 10.0.0.1:5001 32 0x48e088d5 0x48de6f7d 95 92 267264 73876 29696
5.169686847 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.177667293 10.0.0.2:36657 10.0.0.1:5001 32 0x48e099cd 0x48de8075 95 92 275968 75356 29696
5.177789834 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.178062006 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0b06d 0x48de9715 95 92 287232 79815 29696
5.178784800 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.179804946 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0c165 0x48dea265 96 92 293376 80019 29696
5.179990014 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.187986468 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0c70d 0x48dea80d 96 92 295424 80308 29696
5.189020708 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.190232789 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0ddad 0x48debead 96 92 295424 82697 29696
5.194514361 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.194690421 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0e8fd 0x48dec9fd 96 92 295424 83931 29696
5.195401244 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.199861008 10.0.0.2:36657 10.0.0.1:5001 32 0x48e0f44d 0x48ded54d 96 92 295424 85547 29696
5.199994942 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 295424
5.204789260 10.0.0.2:36657 10.0.0.1:5001 32 0x48e10aed 0x48deebed 96 92 295424 88845 29696
5.205815126 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 301568
5.209966107 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1218d 0x48df028d 96 92 295424 91465 29696
5.210725087 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 312832
5.214848674 10.0.0.2:36657 10.0.0.1:5001 32 0x48e13dd5 0x48df192d 97 92 295424 93942 29696
5.215455820 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 324608
5.216905628 10.0.0.2:36657 10.0.0.1:5001 32 0x48e14925 0x48df247d 97 92 295424 95490 29696
5.218037516 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 330240
5.220250889 10.0.0.2:36657 10.0.0.1:5001 32 0x48e15475 0x48df2fcd 97 92 295424 96761 29696
5.220334983 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 336384
5.223722915 10.0.0.2:36657 10.0.0.1:5001 32 0x48e15fc5 0x48df3b1d 97 92 295424 98202 29696
5.223894357 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 342016
5.224354802 10.0.0.2:36657 10.0.0.1:5001 32 0x48e16b15 0x48df466d 97 92 295424 99538 29696
5.230847064 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 347648
5.231121029 10.0.0.2:36657 10.0.0.1:5001 32 0x48e18d05 0x48df685d 97 92 312832 106265 29696
5.231536545 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 353792
5.232253046 10.0.0.2:36657 10.0.0.1:5001 32 0x48e19855 0x48df6e05 98 92 315904 107034 29696
5.232836905 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 356352
5.233904757 10.0.0.2:36657 10.0.0.1:5001 32 0x48e19dfd 0x48df73ad 98 92 318976 107874 29696
5.234169546 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 359424
5.234609907 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1a3a5 0x48df7955 98 92 321536 108813 29696
5.235234110 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 362496
5.240894246 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1a94d 0x48df7efd 98 92 324608 109260 29696
5.241504657 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 376832
5.244557134 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1c595 0x48df9b45 98 92 338944 113347 29696
5.244961360 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 379392
5.252792597 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1dc35 0x48dfac3d 99 92 347648 115370 29696
5.252860095 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 396800
5.253232272 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1dc35 0x48dfb1e5 99 92 350720 116878 29696
5.253739923 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 402944
5.255159280 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1ed2d 0x48dfbd35 99 92 356352 118960 29696
5.256052924 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 408576
5.257548717 10.0.0.2:36657 10.0.0.1:5001 32 0x48e1fe25 0x48dfce2d 99 92 365056 120341 29696
5.257731909 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 411648
5.258094529 10.0.0.2:36657 10.0.0.1:5001 32 0x48e203cd 0x48dfd3d5 99 92 368128 120931 29696
5.261068725 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 414208
5.261102116 10.0.0.2:36657 10.0.0.1:5001 32 0x48e20f1d 0x48dfdf25 99 92 373760 122320 29696
5.261156638 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 417280
5.263520715 10.0.0.2:36657 10.0.0.1:5001 32 0x48e214c5 0x48dfe4cd 99 92 376832 123041 29696
5.264402513 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 425984
5.265650621 10.0.0.2:36657 10.0.0.1:5001 32 0x48e21a6d 0x48dfea75 99 92 379392 124005 29696
5.266833936 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 431616
5.270284487 10.0.0.2:36657 10.0.0.1:5001 32 0x48e22b65 0x48dffb6d 99 92 388096 126669 29696
5.270584699 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 434688
5.271243283 10.0.0.2:36657 10.0.0.1:5001 32 0x48e236b5 0x48e006bd 99 92 394240 128167 29696
5.271598484 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 440320
5.273933865 10.0.0.2:36657 10.0.0.1:5001 32 0x48e23c5d 0x48e00c65 99 92 396800 128736 29696
5.274189720 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 446464
5.276902787 10.0.0.2:36657 10.0.0.1:5001 32 0x48e24d55 0x48e01d5d 99 92 405504 129861 29696
5.276974443 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 449024
5.277127780 10.0.0.2:36657 10.0.0.1:5001 32 0x48e252fd 0x48e02305 99 92 408576 130329 29696
5.278143675 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.280663456 10.0.0.2:36657 10.0.0.1:5001 32 0x48e258a5 0x48e028ad 99 92 411648 130617 29696
5.283186032 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.284262226 10.0.0.2:36657 10.0.0.1:5001 32 0x48e26f45 0x48e03f4d 99 92 422912 132284 29696
5.284272157 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.288690698 10.0.0.2:36657 10.0.0.1:5001 32 0x48e274ed 0x48e044f5 99 92 425984 132672 29696
5.288699277 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.288731155 10.0.0.2:36657 10.0.0.1:5001 32 0x48e27a95 0x48e04a9d 99 92 429056 132838 29696
5.289549736 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.290919141 10.0.0.2:36657 10.0.0.1:5001 32 0x48e285e5 0x48e055ed 99 92 434688 132770 29696
5.291957413 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.293162331 10.0.0.2:36657 10.0.0.1:5001 32 0x48e29135 0x48e0613d 99 92 440320 132926 29696
5.293217383 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.295056842 10.0.0.2:36657 10.0.0.1:5001 32 0x48e29c85 0x48e06c8d 99 92 446464 133321 29696
5.295525388 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.298744630 10.0.0.2:36657 10.0.0.1:5001 32 0x48e2a22d 0x48e07235 99 92 449024 132924 29696
5.299331633 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.302816667 10.0.0.2:36657 10.0.0.1:5001 32 0x48e2b325 0x48e0832d 99 92 452096 133161 29696
5.304206300 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.305074750 10.0.0.2:36657 10.0.0.1:5001 32 0x48e2be75 0x48e08e7d 99 92 452096 133459 29696
5.305437815 10.0.0.1:5001 10.0.0.2:36657 1480 0xc0c52ad5 0xc0c52ad5 10 2147483647 29696 40000 452096
5.309123859 10.0.0.2:36657 10.0.0.1:5001 32 0x48e2c9c5 0x48e099cd 99 92 452096 133879 29696
