1430494392.808383,0
1430494392.820973,8
1430494392.833525,1
1430494392.846085,2
1430494392.858823,0
1430494392.871295,0
1430494392.883801,11
1430494392.896216,14
1430494392.908711,0
1430494392.921194,7
1430494392.933626,15
1430494392.946113,8
1430494392.958386,13
1430494392.970639,14
1430494392.983060,13
1430494392.995680,16
1430494393.007811,15
1430494393.019990,16
1430494393.032141,17
1430494393.044750,14
1430494393.057069,9
1430494393.069469,12
1430494393.081975,11
1430494393.094419,11
1430494393.106684,10
1430494393.118954,12
1430494393.131434,15
1430494393.144003,11
1430494393.156127,14
1430494393.168687,11
1430494393.181051,14
1430494393.193225,15
1430494393.205797,14
1430494393.218345,14
1430494393.230922,13
1430494393.243265,12
1430494393.255643,10
1430494393.268301,16
1430494393.280663,10
1430494393.293247,15
1430494393.306142,12
1430494393.318349,12
1430494393.330645,14
1430494393.342654,13
1430494393.354677,14
1430494393.366844,15
1430494393.379527,12
1430494393.391756,16
1430494393.404002,14
1430494393.416258,14
1430494393.428478,13
1430494393.440604,15
1430494393.453303,13
1430494393.465591,15
1430494393.477822,13
1430494393.489973,16
1430494393.502058,15
1430494393.514213,14
1430494393.526716,15
1430494393.538868,14
1430494393.551495,15
1430494393.563961,12
1430494393.576164,14
1430494393.588245,15
1430494393.600580,10
1430494393.613384,14
1430494393.625886,15
1430494393.638035,15
1430494393.650260,13
1430494393.662677,15
1430494393.675254,9
1430494393.687733,14
1430494393.700677,15
1430494393.713480,9
1430494393.725880,10
1430494393.738177,12
1430494393.750790,13
1430494393.763087,13
1430494393.775420,12
1430494393.787880,17
1430494393.800584,17
1430494393.813191,15
1430494393.825914,13
1430494393.838305,14
1430494393.850834,10
1430494393.863186,13
1430494393.875635,15
1430494393.888159,12
1430494393.900411,14
1430494393.912385,15
1430494393.924744,16
1430494393.936922,15
1430494393.950374,13
1430494393.962783,15
1430494393.975694,13
1430494393.988128,11
1430494394.000363,9
1430494394.012554,12
1430494394.024652,14
1430494394.036880,14
1430494394.049362,11
1430494394.061561,14
1430494394.073737,16
1430494394.085882,18
1430494394.098312,8
1430494394.110604,14
1430494394.122796,8
1430494394.135181,13
1430494394.147198,9
1430494394.159656,7
1430494394.172286,15
1430494394.184575,9
1430494394.196678,14
1430494394.208955,15
1430494394.221337,13
1430494394.234056,10
1430494394.246289,15
1430494394.258613,14
1430494394.270923,12
1430494394.283389,7
1430494394.295811,14
1430494394.308225,10
1430494394.320227,16
1430494394.332794,15
1430494394.345230,15
1430494394.357338,13
1430494394.369816,10
1430494394.382894,15
1430494394.395316,13
1430494394.407730,13
1430494394.420157,14
1430494394.432131,15
1430494394.444613,15
1430494394.457092,17
1430494394.469661,17
1430494394.482005,15
1430494394.494792,7
1430494394.507253,12
1430494394.519732,4
1430494394.532350,15
1430494394.544713,3
1430494394.557159,16
1430494394.569242,14
1430494394.581637,15
1430494394.594722,12
1430494394.606986,13
1430494394.618988,15
1430494394.631868,15
1430494394.644420,16
1430494394.656629,13
1430494394.668789,11
1430494394.681778,12
1430494394.693895,9
1430494394.706220,14
1430494394.718380,13
1430494394.730645,8
1430494394.743110,14
1430494394.755165,14
1430494394.767617,16
1430494394.779560,15
1430494394.791832,14
1430494394.804143,15
1430494394.816740,16
1430494394.829171,11
1430494394.842135,3
1430494394.854419,9
1430494394.866616,14
1430494394.879174,10
1430494394.891431,9
1430494394.903672,15
1430494394.915988,10
1430494394.928625,16
1430494394.940831,14
1430494394.953215,15
1430494394.965372,15
1430494394.977717,15
1430494394.989907,13
1430494395.002597,12
1430494395.014699,12
1430494395.028327,14
1430494395.040489,15
1430494395.053182,15
1430494395.065791,15
1430494395.078055,11
1430494395.090562,11
1430494395.103100,15
1430494395.115543,9
1430494395.128034,13
1430494395.140317,15
1430494395.152999,16
1430494395.165865,15
1430494395.177985,10
1430494395.190491,13
1430494395.202901,14
1430494395.215475,14
1430494395.227848,10
1430494395.240376,14
1430494395.253384,15
1430494395.265763,15
1430494395.278056,10
1430494395.290068,16
1430494395.302214,14
1430494395.314313,15
1430494395.326656,15
1430494395.339253,17
1430494395.352211,12
1430494395.364173,14
1430494395.376512,7
1430494395.388768,14
1430494395.401016,15
1430494395.413265,14
1430494395.425309,14
1430494395.437546,11
1430494395.449857,15
1430494395.462460,11
1430494395.474550,10
1430494395.486699,14
1430494395.499044,10
1430494395.511190,14
1430494395.523316,13
1430494395.535799,15
1430494395.547974,16
1430494395.560188,16
1430494395.572534,16
1430494395.584993,14
1430494395.597914,12
1430494395.611001,10
1430494395.623554,14
1430494395.635869,11
1430494395.648007,14
1430494395.660598,11
1430494395.673055,15
1430494395.685679,14
1430494395.697862,13
1430494395.710117,13
1430494395.722366,14
1430494395.734355,15
1430494395.746808,17
1430494395.758946,16
1430494395.771699,17
1430494395.784149,15
1430494395.796528,7
1430494395.808726,13
1430494395.821108,11
1430494395.833507,1
1430494395.845738,13
1430494395.858030,15
1430494395.870598,7
1430494395.883188,15
1430494395.895770,15
1430494395.908011,15
1430494395.920280,14
1430494395.932576,13
1430494395.944842,15
1430494395.957421,15
1430494395.969485,14
1430494395.981607,8
1430494395.993678,14
1430494396.005783,15
1430494396.017869,13
1430494396.030091,15
1430494396.042572,11
1430494396.055300,9
1430494396.067627,11
1430494396.080165,11
1430494396.092692,9
1430494396.104955,15
1430494396.117265,11
1430494396.130060,15
1430494396.142452,9
1430494396.155277,15
1430494396.168981,14
1430494396.181516,15
1430494396.194664,18
1430494396.207150,15
1430494396.219464,13
1430494396.232103,14
1430494396.244608,11
1430494396.257153,13
1430494396.269761,14
1430494396.282099,9
1430494396.295068,2
1430494396.307568,10
1430494396.319816,13
1430494396.331822,11
1430494396.344001,14
1430494396.356583,14
1430494396.369162,14
1430494396.381257,15
1430494396.393499,15
1430494396.406055,15
1430494396.418148,15
1430494396.430478,14
1430494396.442807,13
1430494396.454894,15
1430494396.467190,17
1430494396.480535,15
1430494396.492776,14
1430494396.504960,15
1430494396.517578,14
1430494396.529774,11
1430494396.542070,14
1430494396.554265,15
1430494396.566579,15
1430494396.579183,15
1430494396.591265,8
1430494396.603427,15
1430494396.615395,14
1430494396.627389,16
1430494396.639376,16
1430494396.651357,17
1430494396.663496,15
1430494396.675813,14
1430494396.688002,14
1430494396.700090,12
1430494396.712494,14
1430494396.724570,10
1430494396.736723,14
1430494396.749039,10
1430494396.761310,14
1430494396.773417,13
1430494396.785878,11
1430494396.797988,11
1430494396.810581,14
1430494396.822844,11
1430494396.835175,14
1430494396.847250,11
1430494396.859848,15
1430494396.872647,11
1430494396.885136,15
1430494396.897611,8
1430494396.909966,9
1430494396.922248,14
1430494396.934719,12
1430494396.947219,6
1430494396.959712,15
1430494396.972618,10
1430494396.984942,7
1430494396.997600,14
1430494397.009818,15
1430494397.022042,15
1430494397.034225,12
1430494397.046357,12
1430494397.058677,13
1430494397.070936,16
1430494397.083278,15
1430494397.095483,14
1430494397.107587,14
1430494397.119770,14
1430494397.132338,12
1430494397.144533,14
1430494397.156940,14
1430494397.169288,12
1430494397.181448,13
1430494397.193670,10
1430494397.205948,15
1430494397.218254,13
1430494397.230583,11
1430494397.242826,14
1430494397.255104,14
1430494397.267130,17
1430494397.279535,13
1430494397.291907,16
1430494397.304535,14
1430494397.316664,8
1430494397.328785,11
1430494397.340892,10
1430494397.353432,13
1430494397.366780,7
1430494397.379021,15
1430494397.391202,13
1430494397.403440,15
1430494397.415983,15
1430494397.428677,12
1430494397.440658,13
1430494397.452734,12
1430494397.465177,8
1430494397.477550,10
1430494397.490311,15
1430494397.502763,10
1430494397.515292,16
1430494397.527567,14
1430494397.539986,14
1430494397.552251,14
1430494397.564372,16
1430494397.576962,16
1430494397.589629,13
1430494397.602735,12
1430494397.614895,11
1430494397.627126,7
1430494397.639363,9
1430494397.651531,7
1430494397.664156,10
1430494397.676464,14
1430494397.688698,13
1430494397.700916,11
1430494397.713088,15
1430494397.725519,16
1430494397.738120,17
1430494397.750756,17
1430494397.762890,13
1430494397.775820,10
1430494397.788211,7
1430494397.800278,15
1430494397.812472,12
1430494397.824829,11
1430494397.837107,13
1430494397.849353,15
1430494397.861973,15
1430494397.874023,10
1430494397.886321,16
1430494397.898652,14
1430494397.910957,6
1430494397.923389,10
1430494397.935646,9
1430494397.947885,10
1430494397.960325,14
1430494397.972662,11
1430494397.984890,11
1430494397.997171,11
1430494398.009480,14
1430494398.021527,15
1430494398.033437,15
1430494398.046482,16
1430494398.058772,15
1430494398.070997,16
1430494398.083245,10
1430494398.096745,14
1430494398.108982,14
1430494398.121352,13
1430494398.133782,11
1430494398.146022,12
1430494398.158213,15
1430494398.170721,14
1430494398.182950,15
1430494398.195247,11
1430494398.207627,11
1430494398.219816,14
1430494398.232208,14
1430494398.244443,13
1430494398.256904,9
1430494398.269417,10
1430494398.281754,15
1430494398.294012,12
1430494398.306155,14
1430494398.318314,15
1430494398.330707,15
1430494398.342874,15
1430494398.355208,15
1430494398.367280,16
1430494398.379728,18
1430494398.392128,14
1430494398.404499,10
1430494398.416566,15
1430494398.428741,14
1430494398.441077,13
1430494398.455947,13
1430494398.468300,15
1430494398.481023,13
1430494398.493326,15
1430494398.505471,15
1430494398.517874,12
1430494398.530048,13
1430494398.542411,15
1430494398.554747,15
1430494398.567437,11
1430494398.579563,14
1430494398.591792,10
1430494398.603928,12
1430494398.616911,13
1430494398.629023,12
1430494398.641437,14
1430494398.653649,15
1430494398.665798,12
1430494398.678114,14
1430494398.690966,11
1430494398.703157,11
1430494398.715305,8
1430494398.727746,12
1430494398.740013,14
1430494398.752038,16
1430494398.765090,0
1430494398.777445,13
1430494398.789524,15
1430494398.801685,16
1430494398.813721,15
1430494398.826252,6
1430494398.838826,9
1430494398.851122,10
1430494398.863429,10
1430494398.876926,10
1430494398.889499,15
1430494398.901655,13
1430494398.913962,15
1430494398.926076,13
1430494398.938245,15
1430494398.950603,14
1430494398.962823,16
1430494398.975132,12
1430494398.987535,12
1430494399.000953,12
1430494399.013771,8
1430494399.026785,11
1430494399.039223,13
1430494399.051495,15
1430494399.064057,15
1430494399.076581,16
1430494399.088994,15
1430494399.101335,14
1430494399.113713,12
1430494399.125859,12
1430494399.138149,14
1430494399.151172,16
1430494399.163439,14
1430494399.175449,15
1430494399.187695,15
1430494399.199811,14
1430494399.211966,15
1430494399.224106,16
1430494399.236539,14
1430494399.248838,14
1430494399.261911,14
1430494399.274404,15
1430494399.286734,10
1430494399.299224,8
1430494399.312316,10
1430494399.325061,10
1430494399.337164,10
1430494399.349566,11
1430494399.361818,11
1430494399.374644,16
1430494399.387136,16
1430494399.401311,13
1430494399.413690,10
1430494399.426590,15
1430494399.438851,13
1430494399.451546,10
1430494399.463920,16
1430494399.476443,8
1430494399.488493,13
1430494399.500744,15
1430494399.513281,14
1430494399.525580,15
1430494399.538055,19
1430494399.550215,15
1430494399.562527,15
1430494399.574572,17
1430494399.586731,16
1430494399.599100,17
1430494399.611326,14
1430494399.623537,12
1430494399.635576,15
1430494399.647886,8
1430494399.659947,15
1430494399.672089,15
1430494399.684558,14
1430494399.696741,15
1430494399.709283,14
1430494399.721835,12
1430494399.734207,14
1430494399.746530,14
1430494399.758948,15
1430494399.771376,13
1430494399.783587,14
1430494399.796062,14
1430494399.808561,15
1430494399.821131,13
1430494399.833773,10
1430494399.846102,15
1430494399.858553,15
1430494399.870713,15
1430494399.882949,12
1430494399.895486,12
1430494399.907645,14
1430494399.920040,12
1430494399.932957,6
1430494399.945253,15
1430494399.957380,13
1430494399.969650,15
1430494399.982317,15
1430494399.994573,15
1430494400.006667,14
1430494400.019610,16
1430494400.031762,15
1430494400.044038,17
