1430425844.637624,0
1430425844.655703,0
1430425844.692605,6
1430425844.707401,1
1430425844.723020,8
1430425844.737627,9
1430425844.752440,9
1430425844.768918,8
1430425844.783347,9
1430425844.799157,9
1430425844.813613,9
1430425844.827788,9
1430425844.841781,9
1430425844.857426,10
1430425844.871294,10
1430425844.885939,9
1430425844.900854,9
1430425844.915338,10
1430425844.929251,9
1430425844.945501,9
1430425844.959685,10
1430425844.974371,10
1430425844.988753,10
1430425845.002764,7
1430425845.017712,9
1430425845.032383,9
1430425845.047926,9
1430425845.061892,7
1430425845.077321,8
1430425845.091782,9
1430425845.106586,8
1430425845.122028,8
1430425845.136028,8
1430425845.151400,6
1430425845.166956,7
1430425845.181655,7
1430425845.197455,7
1430425845.213682,5
1430425845.229302,8
1430425845.244030,6
1430425845.259586,5
1430425845.276302,8
1430425845.291494,4
1430425845.307508,8
1430425845.321897,6
1430425845.336933,6
1430425845.351425,6
1430425845.365330,6
1430425845.379772,4
1430425845.394399,5
1430425845.408625,6
1430425845.422909,6
1430425845.438973,4
1430425845.454062,6
1430425845.469685,7
1430425845.485018,4
1430425845.500360,8
1430425845.514085,4
1430425845.528587,6
1430425845.546010,3
1430425845.560608,4
1430425845.575531,7
1430425845.590414,4
1430425845.604394,6
1430425845.619491,5
1430425845.634755,5
1430425845.650319,8
1430425845.665072,4
1430425845.680543,6
1430425845.696444,6
1430425845.711486,5
1430425845.725735,7
1430425845.739602,4
1430425845.753782,7
1430425845.769662,4
1430425845.784607,4
1430425845.798879,6
1430425845.816243,6
1430425845.831572,6
1430425845.845727,4
1430425845.860206,6
1430425845.874127,7
1430425845.888258,4
1430425845.903079,7
1430425845.919763,6
1430425845.934326,5
1430425845.949851,6
1430425845.963833,6
1430425845.978289,5
1430425845.993732,4
1430425846.008892,7
1430425846.023035,6
1430425846.038002,4
1430425846.052879,7
1430425846.068708,4
1430425846.082942,7
1430425846.098010,6
1430425846.112245,6
1430425846.127145,5
1430425846.141441,4
1430425846.155724,7
1430425846.174153,6
1430425846.188550,5
1430425846.202520,5
1430425846.217688,6
1430425846.231856,7
1430425846.246527,4
1430425846.261497,6
1430425846.276244,7
1430425846.298881,7
1430425846.315547,3
1430425846.329711,8
1430425846.345365,4
1430425846.359258,5
1430425846.374957,6
1430425846.391170,5
1430425846.405973,6
1430425846.423593,5
1430425846.439042,6
1430425846.455431,5
1430425846.470069,5
1430425846.485460,7
1430425846.500523,6
1430425846.516348,6
1430425846.531248,9
1430425846.545830,6
1430425846.560998,6
1430425846.576280,7
1430425846.590330,6
1430425846.606280,7
1430425846.620502,6
1430425846.636452,6
1430425846.651888,6
1430425846.665974,6
1430425846.680899,6
1430425846.694513,6
1430425846.709978,6
1430425846.725955,6
1430425846.740685,6
1430425846.756482,6
1430425846.770470,7
1430425846.785814,7
1430425846.800367,8
1430425846.814227,7
1430425846.829370,8
1430425846.843419,6
1430425846.858928,6
1430425846.873438,7
1430425846.887477,6
1430425846.901654,6
1430425846.917111,8
1430425846.932113,7
1430425846.947433,6
1430425846.963178,8
1430425846.977371,8
1430425846.991293,6
1430425847.005555,7
1430425847.020692,9
1430425847.035233,5
1430425847.049753,7
1430425847.064063,7
1430425847.079710,5
1430425847.094201,7
1430425847.109421,9
1430425847.124030,7
1430425847.138896,8
1430425847.153497,8
1430425847.168493,6
1430425847.183297,9
1430425847.200834,9
1430425847.214609,8
1430425847.228791,7
1430425847.243519,8
1430425847.257921,8
1430425847.272130,8
1430425847.287747,9
1430425847.302578,8
1430425847.316766,8
1430425847.331010,9
1430425847.346405,8
1430425847.360885,9
1430425847.376180,9
1430425847.390588,8
1430425847.405066,8
1430425847.420151,8
1430425847.435499,9
1430425847.450905,9
1430425847.465424,8
1430425847.480388,9
1430425847.495706,8
1430425847.510739,10
1430425847.526547,9
1430425847.541717,9
1430425847.555665,10
1430425847.570976,10
1430425847.586061,10
1430425847.600574,9
1430425847.615316,9
1430425847.630542,9
1430425847.646718,10
1430425847.661695,9
1430425847.677309,10
1430425847.692235,10
1430425847.707534,8
1430425847.722658,8
1430425847.738739,8
1430425847.752966,9
1430425847.767734,8
1430425847.781792,7
1430425847.797216,8
1430425847.811651,8
1430425847.827243,8
1430425847.841406,8
1430425847.855753,8
1430425847.869900,9
1430425847.884017,9
1430425847.899233,8
1430425847.914005,8
1430425847.929618,8
1430425847.945416,8
1430425847.960097,8
1430425847.974266,8
1430425847.989923,8
1430425848.004169,8
1430425848.018514,8
1430425848.033616,7
1430425848.048214,9
1430425848.063050,9
1430425848.078357,6
1430425848.092363,8
1430425848.106500,8
1430425848.120526,8
1430425848.134365,8
1430425848.151517,7
1430425848.165984,8
1430425848.181407,7
1430425848.195967,7
1430425848.211390,7
1430425848.225838,7
1430425848.240647,8
1430425848.256268,9
1430425848.270988,8
1430425848.286856,7
1430425848.301375,7
1430425848.316850,6
1430425848.337788,7
1430425848.352035,9
1430425848.368773,8
1430425848.383318,6
1430425848.397826,8
1430425848.413633,7
1430425848.428858,7
1430425848.443190,9
1430425848.457741,6
1430425848.473395,7
1430425848.489726,7
1430425848.504102,7
1430425848.518811,6
1430425848.533416,7
1430425848.548514,7
1430425848.563340,9
1430425848.579012,6
1430425848.592909,8
1430425848.607703,6
1430425848.623478,6
1430425848.638107,6
1430425848.652445,8
1430425848.666783,6
1430425848.685336,6
1430425848.700281,7
1430425848.715456,6
1430425848.730581,8
1430425848.746705,8
1430425848.761900,8
1430425848.776533,7
1430425848.795022,7
1430425848.810171,6
1430425848.826323,7
1430425848.840824,6
1430425848.856320,6
1430425848.871234,8
1430425848.887128,8
1430425848.904556,7
1430425848.919745,7
1430425848.934524,7
1430425848.949423,6
1430425848.964075,7
1430425848.977909,7
1430425848.992683,8
1430425849.007039,6
1430425849.021567,5
1430425849.037122,8
1430425849.052640,7
1430425849.067891,5
1430425849.082250,8
1430425849.095944,7
1430425849.111120,5
1430425849.126270,8
1430425849.141600,5
1430425849.155781,8
1430425849.170156,5
1430425849.186229,6
1430425849.200978,8
1430425849.215852,6
1430425849.230061,7
1430425849.245342,6
1430425849.259960,6
1430425849.273839,7
1430425849.288068,6
1430425849.302046,7
1430425849.316269,4
1430425849.331183,6
1430425849.347947,8
1430425849.362846,5
1430425849.377078,6
1430425849.391589,6
1430425849.406083,4
1430425849.420781,7
1430425849.435343,7
1430425849.450458,6
1430425849.466490,4
1430425849.480921,8
1430425849.496426,6
1430425849.510745,6
1430425849.525070,6
1430425849.539419,5
1430425849.554531,8
1430425849.570176,7
1430425849.585386,6
1430425849.600401,7
1430425849.614289,6
1430425849.628699,6
1430425849.643825,8
1430425849.658141,7
1430425849.673135,6
1430425849.687746,6
1430425849.702700,6
1430425849.718919,6
1430425849.733435,5
1430425849.748063,6
1430425849.762574,4
1430425849.778768,8
1430425849.793246,6
1430425849.809709,6
1430425849.825704,8
1430425849.839847,6
1430425849.858056,6
1430425849.873721,6
1430425849.888860,8
1430425849.903925,6
1430425849.918643,6
1430425849.937899,6
1430425849.952926,7
1430425849.967863,5
1430425849.982108,8
1430425849.996524,4
1430425850.011988,7
1430425850.027777,8
1430425850.042987,6
1430425850.058731,8
1430425850.073746,6
1430425850.087900,6
1430425850.102998,6
1430425850.117542,8
1430425850.132804,5
1430425850.147016,6
1430425850.161251,5
1430425850.175530,8
1430425850.189890,6
1430425850.205923,6
1430425850.220250,4
